date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:01:47	213875/213875	---M--	200	added ('OK')	application/pdf	etag:%2234373-63e0ca04e36ca%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Associazione-Classi-Aule-2025_26-Avviso.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Associazione-Classi-Aule-2025_26-Avviso.pdf	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/05/orario-e-organizzazione-dei-primi-giorni-di-scuola/)
18:01:47	912/912	---MC-	200	added ('OK')	application/rss+xml	etag:%2260b51d300e09e7755537c88fe6d362cf%22	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/feed/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/feed/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:48	224606/224606	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:43%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-didattica/IEMobile/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-didattica/IEMobile/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-didattica/)
18:01:48	224604/224604	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:44%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-didattica/WebKit/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-didattica/WebKit/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-didattica/)
18:01:50	227795/227795	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Sep%202025%2016:01:46%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/?archive=true	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/index2d12.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:51	224611/224611	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:46%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/Opera%20Mini/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/Opera%20Mini/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:51	224600/224600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:46%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/OPR/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/OPR/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:51	524674/524674	---M--	200	added ('OK')	application/pdf	etag:%2280182-63e9f3b5f8bc4%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Orario-classi-Baruffi-dal-15-09-25.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Orario-classi-Baruffi-dal-15-09-25.pdf	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/05/orario-e-organizzazione-dei-primi-giorni-di-scuola/)
18:01:52	224600/224600	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:49%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/OPT/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/OPT/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:52	224602/224602	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:49%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/CriOS/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/CriOS/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:53	574443/574443	---M--	200	added ('OK')	application/pdf	etag:%228c3eb-63e9f3b8966a0%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Orario-docenti-Baruffi-dal-15-09-25.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Orario-docenti-Baruffi-dal-15-09-25.pdf	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/05/orario-e-organizzazione-dei-primi-giorni-di-scuola/)
18:01:53	95099/95099	---M--	200	added ('OK')	application/pdf	etag:%221737b-63e0ca0f5409c%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Aule-Baruffi-via-Tortora-A.S.-25-26.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Aule-Baruffi-via-Tortora-A.S.-25-26.pdf	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/05/orario-e-organizzazione-dei-primi-giorni-di-scuola/)
18:01:53	224601/224601	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:50%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/Edge/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/Edge/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:54	224603/224603	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:51%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/Chrome/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/Chrome/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:54	40821/40821	---M--	200	added ('OK')	application/pdf	etag:%229f75-63e9f3b34ddf6%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/IPSIA_-_Orario_classi_2_-_dal_15-09-2025.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/IPSIA_-_Orario_classi_2_-_dal_15-09-2025.pdf	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/05/orario-e-organizzazione-dei-primi-giorni-di-scuola/)
18:01:55	224604/224604	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:52%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/Firefox/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/Firefox/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:55	224601/224601	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:52%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/Silk/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/Silk/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:56	224604/224604	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:52%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/Version/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/Version/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:56	224605/224605	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:53%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/IEMobile/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/IEMobile/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:01:57	83959/83959	---M--	200	added ('OK')	application/pdf	etag:%22147f7-63e9f3b14424b%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/IPSIA_-_Orario_docenti_2_-_dal_15-09-2025.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/IPSIA_-_Orario_docenti_2_-_dal_15-09-2025.pdf	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/05/orario-e-organizzazione-dei-primi-giorni-di-scuola/)
18:01:58	224603/224603	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:53%20GMT	https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/WebKit/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/scheda-progetto/WebKit/index.html	(from https://www.cigna-baruffi-garelli.edu.it/scheda-progetto/)
18:02:00	224625/224625	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:54%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Opera%20Mini/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Opera%20Mini/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:01	224614/224614	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:55%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/OPR/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/OPR/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:01	224614/224614	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:57%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/OPT/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/OPT/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2016:01:54%20GMT	https://www.cigna-baruffi-garelli.edu.it/?p=201	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/index5721.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:02	2177/2177	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2016:01:59%20GMT	https://www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cigna-baruffi-garelli.edu.it%2Fcircolare%2F309%2F	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embedea87.json	(from https://www.cigna-baruffi-garelli.edu.it/circolare/309/)
18:02:03	224616/224616	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:59%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/CriOS/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/CriOS/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:03	224615/224615	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:01:59%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Edge/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Edge/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:04	224617/224617	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:00%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Chrome/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Chrome/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:04	224618/224618	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:01%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Firefox/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Firefox/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:05	2318/2318	---MC-	200	added ('OK')	text/xml	date:Fri,%2019%20Sep%202025%2016:02:01%20GMT	https://www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cigna-baruffi-garelli.edu.it%2Fcircolare%2F309%2F&format=xml	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed7ce2	(from https://www.cigna-baruffi-garelli.edu.it/circolare/309/)
18:02:05	224615/224615	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:02%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Silk/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Silk/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:05	0/-1	---M--	301	error ('')			https://www.cigna-baruffi-garelli.edu.it/novita	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/novita.f0.delayed	(from https://www.cigna-baruffi-garelli.edu.it/circolare/309/)
18:02:07	224619/224619	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:02%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/IEMobile/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/IEMobile/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:07	224618/224618	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:02%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Version/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/Version/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:07	831/831	---MC-	200	added ('OK')	application/rss+xml	etag:%2260b51d300e09e7755537c88fe6d362cf%22	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/feed/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/feed/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:08	224617/224617	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:03%20GMT	https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/WebKit/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/WebKit/index.html	(from https://www.cigna-baruffi-garelli.edu.it/calendario-scolastico-2025-26/)
18:02:08	29244/29244	---M--	200	added ('OK')	image/png	etag:%22723c-63db893f75280%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/themes/design-scuole-wordpress-theme-main/assets/placeholders/logo-service.png	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/themes/design-scuole-wordpress-theme-main/assets/placeholders/logo-service.png	(from https://www.cigna-baruffi-garelli.edu.it/circolare/309/)
18:02:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2016:02:05%20GMT	https://www.cigna-baruffi-garelli.edu.it/?p=182	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/index7b17.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:08	224639/224639	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:05%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Opera%20Mini/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Opera%20Mini/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:09	224628/224628	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:06%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/OPR/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/OPR/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:12	224630/224630	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:07%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/CriOS/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/CriOS/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:13	224629/224629	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:07%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Edge/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Edge/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:13	224628/224628	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:07%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/OPT/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/OPT/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:15	675828/675828	---M--	200	added ('OK')	application/pdf	etag:%22a4ff4-63dba9fc7c39c%22	https://www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Circ.-n.-377-Sito-web-della-scuola.pdf	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-content/uploads/2025/09/Circ.-n.-377-Sito-web-della-scuola.pdf	(from https://www.cigna-baruffi-garelli.edu.it/circolare/309/)
18:02:16	224631/224631	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:11%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Chrome/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Chrome/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:16	224632/224632	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:11%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Firefox/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Firefox/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:17	224629/224629	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:11%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Silk/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Silk/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:17	224632/224632	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:13%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Version/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/Version/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:17	224631/224631	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:14%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/WebKit/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/WebKit/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:18	3805/3805	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2016:02:15%20GMT	https://www.cigna-baruffi-garelli.edu.it/wp-json/wp/v2/posts/316	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-json/wp/v2/posts/316.json	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/02/orientamento-in-entrata/)
18:02:18	224633/224633	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:15%20GMT	https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/IEMobile/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/IEMobile/index.html	(from https://www.cigna-baruffi-garelli.edu.it/2025/08/08/libri-di-testo-a-s-2025-26/)
18:02:18	224605/224605	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:15%20GMT	https://www.cigna-baruffi-garelli.edu.it/argomento/Opera%20Mini/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/argomento/Opera%20Mini/index.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Sep%202025%2016:02:15%20GMT	https://www.cigna-baruffi-garelli.edu.it/?p=12	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/index678b.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:20	2205/2205	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Sep%202025%2016:02:16%20GMT	https://www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cigna-baruffi-garelli.edu.it%2F2025%2F09%2F02%2Forientamento-in-entrata%2F	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed15ff.json	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/02/orientamento-in-entrata/)
18:02:20	224594/224594	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:16%20GMT	https://www.cigna-baruffi-garelli.edu.it/argomento/OPR/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/argomento/OPR/index.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:21	224594/224594	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:16%20GMT	https://www.cigna-baruffi-garelli.edu.it/argomento/OPT/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/argomento/OPT/index.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:21	224596/224596	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:17%20GMT	https://www.cigna-baruffi-garelli.edu.it/argomento/CriOS/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/argomento/CriOS/index.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:21	224595/224595	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:18%20GMT	https://www.cigna-baruffi-garelli.edu.it/argomento/Edge/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/argomento/Edge/index.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:22	2342/2342	---MC-	200	added ('OK')	text/xml	date:Fri,%2019%20Sep%202025%2016:02:18%20GMT	https://www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cigna-baruffi-garelli.edu.it%2F2025%2F09%2F02%2Forientamento-in-entrata%2F&format=xml	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/wp-json/oembed/1.0/embed439d	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/02/orientamento-in-entrata/)
18:02:22	224597/224597	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Sep%202025%2016:02:18%20GMT	https://www.cigna-baruffi-garelli.edu.it/argomento/Chrome/	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/argomento/Chrome/index.html	(from https://www.cigna-baruffi-garelli.edu.it/argomento/)
18:02:22	0/-1	---M--	301	error ('')			https://www.cigna-baruffi-garelli.edu.it/novita	C:/Users/enric/OneDrive/Desktop/Nuova%20cartella/23/www.cigna-baruffi-garelli.edu.it/novita.f6.delayed	(from https://www.cigna-baruffi-garelli.edu.it/2025/09/02/orientamento-in-entrata/)
